Order_ID,Order_Date,Customer_ID,Product,Category,Region,City,Quantity,Unit_Price,Discount_Pct,Discount_Amount,Revenue,Cost,Profit,Payment_Mode,Profit_Margin
ORD06395,2024-02-02,CUST2566,Mixer Grinder,Home Appliances,East,Kolkata,5,4500,15.0,3375.0,19125.0,13233.87,5891.13,Debit Card,30.8
ORD09285,2024-09-10,CUST2627,Air Fryer,Home Appliances,West,Ahmedabad,7,7000,10.0,4900.0,44100.0,28868.28,15231.72,Cash,34.54
ORD03521,2025-05-25,CUST2919,Sneakers,Clothing,West,Pune,5,3000,20.0,3000.0,12000.0,7111.75,4888.25,Credit Card,40.74
ORD06729,2025-11-30,CUST2313,Smartphone,Electronics,North,Jaipur,1,25000,10.0,2500.0,22500.0,13713.84,8786.16,Cash,39.05
ORD05307,2025-06-09,CUST2229,Electric Kettle,Home Appliances,West,Pune,1,1800,15.0,270.0,1530.0,970.65,559.35,Net Banking,36.56
ORD00296,2025-01-16,CUST2021,T-Shirt,Clothing,East,Kolkata,4,800,15.0,480.0,2720.0,2157.95,562.05,Net Banking,20.66
ORD02725,2024-10-18,CUST1657,Bookshelf,Furniture,West,Pune,7,7000,10.0,4900.0,44100.0,28573.88,15526.12,Credit Card,35.21
ORD07768,2025-01-28,CUST2167,Jacket,Clothing,North,Lucknow,5,3500,15.0,2625.0,14875.0,8787.12,6087.88,Debit Card,40.93
ORD00081,2025-03-25,CUST1204,Vacuum Cleaner,Home Appliances,East,Kolkata,2,8500,10.0,1700.0,15300.0,10632.16,4667.84,UPI,30.51
ORD05585,2024-07-25,CUST2172,Dining Table,Furniture,South,Chennai,1,22000,5.0,1100.0,20900.0,11952.6,8947.4,Credit Card,42.81
ORD01954,2024-08-15,CUST2506,Dining Table,Furniture,West,Pune,6,22000,0.0,0.0,132000.0,95871.24,36128.76,Cash,27.37
ORD03394,2025-11-20,CUST1773,Desk,Furniture,North,Lucknow,3,12000,20.0,7200.0,28800.0,22289.35,6510.65,Net Banking,22.61
ORD08858,2024-06-16,CUST1915,Mixer Grinder,Home Appliances,West,Goa,7,4500,5.0,1575.0,29925.0,17210.48,12714.52,UPI,42.49
ORD04011,2024-04-28,CUST2962,Backpack,Accessories,East,Patna,4,1800,20.0,1440.0,5760.0,3387.77,2372.23,Debit Card,41.18
ORD06728,2024-04-30,CUST2237,Sunglasses,Accessories,West,Goa,1,1500,15.0,225.0,1275.0,980.67,294.33,Debit Card,23.08
ORD01311,2024-06-02,CUST1753,Sofa,Furniture,South,Hyderabad,4,25000,20.0,20000.0,80000.0,47018.32,32981.68,Net Banking,41.23
ORD09924,2024-01-07,CUST2554,Jacket,Clothing,North,Jaipur,5,3500,0.0,0.0,17500.0,13155.56,4344.44,Credit Card,24.83
ORD08266,2025-04-28,CUST1440,Desk,Furniture,West,Pune,3,12000,10.0,3600.0,32400.0,24993.05,7406.95,Credit Card,22.86
ORD00120,2024-07-12,CUST1501,Belt,Accessories,West,Mumbai,6,900,10.0,540.0,4860.0,3257.52,1602.48,Cash,32.97
ORD03890,2024-07-29,CUST2395,Jacket,Clothing,South,Kochi,6,3500,5.0,1050.0,19950.0,12100.98,7849.02,Net Banking,39.34
ORD04780,2025-10-25,CUST2891,Vacuum Cleaner,Home Appliances,North,Delhi,3,8500,10.0,2550.0,22950.0,13620.21,9329.79,Debit Card,40.65
ORD06844,2024-09-29,CUST2405,T-Shirt,Clothing,North,Delhi,5,800,5.0,200.0,3800.0,2750.22,1049.78,Debit Card,27.63
ORD03209,2025-06-24,CUST1508,Mixer Grinder,Home Appliances,North,Lucknow,2,4500,5.0,450.0,8550.0,6479.16,2070.84,UPI,24.22
ORD08828,2024-11-03,CUST2098,Bookshelf,Furniture,East,Kolkata,5,7000,20.0,7000.0,28000.0,17613.81,10386.19,Credit Card,37.09
ORD08480,2024-12-29,CUST2989,Phone Case,Accessories,South,Kochi,1,600,15.0,90.0,510.0,399.27,110.73,UPI,21.71
ORD04973,2025-03-25,CUST2398,Belt,Accessories,North,Jaipur,1,900,10.0,90.0,810.0,646.25,163.75,Cash,20.22
ORD07582,2024-03-23,CUST1975,Smart Watch,Electronics,West,Mumbai,6,6000,20.0,7200.0,28800.0,22542.27,6257.73,Credit Card,21.73
ORD03539,2024-11-26,CUST2028,Tablet,Electronics,North,Delhi,7,18000,10.0,12600.0,113400.0,78883.17,34516.83,Cash,30.44
ORD02516,2024-11-22,CUST1507,Tablet,Electronics,South,Hyderabad,1,18000,5.0,900.0,17100.0,12405.0,4695.0,Net Banking,27.46
ORD07882,2024-04-06,CUST2197,Jacket,Clothing,North,Jaipur,6,3500,10.0,2100.0,18900.0,13070.95,5829.05,Cash,30.84
ORD02190,2025-09-16,CUST2363,Smartphone,Electronics,North,Jaipur,4,25000,10.0,10000.0,90000.0,51229.51,38770.49,Cash,43.08
ORD05730,2024-08-03,CUST1505,Phone Case,Accessories,South,Chennai,7,600,10.0,420.0,3780.0,2324.24,1455.76,UPI,38.51
ORD03870,2025-12-03,CUST1819,Microwave,Home Appliances,West,Goa,5,9000,15.0,6750.0,38250.0,25870.63,12379.37,Debit Card,32.36
ORD07723,2024-09-12,CUST1232,Phone Case,Accessories,East,Patna,7,600,10.0,420.0,3780.0,2603.84,1176.16,Credit Card,31.12
ORD01146,2025-02-15,CUST2531,Phone Case,Accessories,North,Lucknow,3,600,10.0,180.0,1620.0,973.72,646.28,Debit Card,39.89
ORD01454,2025-12-24,CUST2679,Wallet,Accessories,West,Pune,3,1200,0.0,0.0,3600.0,2619.84,980.16,Net Banking,27.23
ORD07710,2025-12-12,CUST1708,Mixer Grinder,Home Appliances,North,Jaipur,3,4500,15.0,2025.0,11475.0,6350.91,5124.09,Credit Card,44.65
ORD02320,2025-08-10,CUST2086,Electric Kettle,Home Appliances,South,Chennai,3,1800,15.0,810.0,4590.0,2573.37,2016.63,Cash,43.94
ORD03351,2024-08-04,CUST1625,Air Fryer,Home Appliances,South,Kochi,3,7000,5.0,1050.0,19950.0,15625.58,4324.42,UPI,21.68
ORD02961,2024-08-08,CUST1156,Electric Kettle,Home Appliances,East,Bhubaneswar,1,1800,15.0,270.0,1530.0,1213.53,316.47,Net Banking,20.68
ORD04519,2024-02-28,CUST1127,Dining Table,Furniture,West,Pune,4,22000,5.0,4400.0,83600.0,46287.57,37312.43,Credit Card,44.63
ORD01459,2024-01-30,CUST2748,Bookshelf,Furniture,North,Jaipur,4,7000,10.0,2800.0,25200.0,17475.89,7724.11,Net Banking,30.65
ORD00305,2025-05-15,CUST1839,Jeans,Clothing,East,Bhubaneswar,6,1800,5.0,540.0,10260.0,6701.73,3558.27,UPI,34.68
ORD09085,2025-02-07,CUST2485,Headphones,Electronics,West,Pune,5,2500,0.0,0.0,12500.0,9163.1,3336.9,Net Banking,26.7
ORD03398,2025-04-26,CUST2942,Sofa,Furniture,South,Bangalore,3,25000,5.0,3750.0,71250.0,50406.59,20843.41,Cash,29.25
ORD05387,2025-11-27,CUST1386,Phone Case,Accessories,East,Patna,6,600,5.0,180.0,3420.0,2696.7,723.3,Cash,21.15
ORD04769,2025-11-04,CUST2688,T-Shirt,Clothing,North,Lucknow,6,800,5.0,240.0,4560.0,3270.85,1289.15,Credit Card,28.27
ORD08313,2025-06-04,CUST2764,Sofa,Furniture,North,Delhi,7,25000,20.0,35000.0,140000.0,103818.31,36181.69,Credit Card,25.84
ORD01544,2024-10-13,CUST1390,Backpack,Accessories,West,Mumbai,4,1800,0.0,0.0,7200.0,4000.14,3199.86,Credit Card,44.44
ORD02046,2025-02-27,CUST2807,Sofa,Furniture,East,Kolkata,7,25000,15.0,26250.0,148750.0,82442.06,66307.94,Debit Card,44.58
ORD01356,2024-11-26,CUST2290,T-Shirt,Clothing,East,Patna,1,800,10.0,80.0,720.0,573.49,146.51,Net Banking,20.35
ORD00622,2024-02-19,CUST2455,Bookshelf,Furniture,North,Chandigarh,3,7000,5.0,1050.0,19950.0,14460.46,5489.54,Unknown,27.52
ORD02253,2025-12-27,CUST1825,Headphones,Electronics,South,Hyderabad,7,2500,5.0,875.0,16625.0,12454.58,4170.42,Net Banking,25.09
ORD08087,2024-10-20,CUST1191,Belt,Accessories,North,Lucknow,6,900,10.0,540.0,4860.0,3304.34,1555.66,Net Banking,32.01
ORD02685,2025-06-24,CUST2325,Jeans,Clothing,West,Pune,4,1800,10.0,720.0,6480.0,3716.06,2763.94,UPI,42.65
ORD04851,2025-07-16,CUST1041,Sunglasses,Accessories,North,Chandigarh,4,1500,5.0,300.0,5700.0,3709.45,1990.55,Debit Card,34.92
ORD09810,2024-03-29,CUST2507,Backpack,Accessories,West,Goa,1,1800,5.0,90.0,1710.0,1327.88,382.12,UPI,22.35
ORD03402,2024-12-10,CUST2165,Tablet,Electronics,West,Pune,5,18000,20.0,18000.0,72000.0,51933.23,20066.77,Cash,27.87
ORD02158,2024-07-03,CUST2077,Belt,Accessories,East,Bhubaneswar,5,900,5.0,225.0,4275.0,2871.65,1403.35,Net Banking,32.83
ORD05357,2025-06-07,CUST2134,Sneakers,Clothing,North,Jaipur,1,3000,20.0,600.0,2400.0,1894.74,505.26,Net Banking,21.05
ORD03910,2024-07-20,CUST1320,Bookshelf,Furniture,South,Kochi,4,7000,15.0,4200.0,23800.0,18326.77,5473.23,UPI,23.0
ORD06856,2024-11-11,CUST1270,Jacket,Clothing,South,Kochi,6,3500,0.0,0.0,21000.0,15769.76,5230.24,Cash,24.91
ORD04229,2025-09-20,CUST1502,Sunglasses,Accessories,South,Bangalore,6,1500,10.0,900.0,8100.0,4757.08,3342.92,UPI,41.27
ORD05995,2025-07-26,CUST2386,Electric Kettle,Home Appliances,North,Jaipur,2,1800,20.0,720.0,2880.0,1746.2,1133.8,UPI,39.37
ORD07002,2024-04-22,CUST1708,Microwave,Home Appliances,West,Pune,3,9000,10.0,2700.0,24300.0,17396.71,6903.29,Net Banking,28.41
ORD03746,2024-12-11,CUST2846,Hoodie,Clothing,South,Kochi,3,2200,10.0,660.0,5940.0,4619.83,1320.17,Net Banking,22.23
ORD01023,2024-11-17,CUST2936,Sofa,Furniture,South,Kochi,4,25000,5.0,5000.0,95000.0,63964.63,31035.37,Net Banking,32.67
ORD06383,2024-05-11,CUST2711,Phone Case,Accessories,South,Hyderabad,3,600,15.0,270.0,1530.0,1103.48,426.52,Credit Card,27.88
ORD07270,2025-11-18,CUST1865,Sofa,Furniture,East,Guwahati,7,25000,15.0,26250.0,148750.0,89105.62,59644.38,Debit Card,40.1
ORD03210,2025-06-07,CUST2315,Jeans,Clothing,North,Delhi,2,1800,5.0,180.0,3420.0,2019.5,1400.5,Net Banking,40.95
ORD03072,2025-02-24,CUST1955,Mixer Grinder,Home Appliances,South,Chennai,7,4500,0.0,0.0,31500.0,21412.91,10087.09,Net Banking,32.02
ORD07583,2024-02-08,CUST1046,Dining Table,Furniture,East,Kolkata,5,22000,15.0,16500.0,93500.0,62751.89,30748.11,Debit Card,32.89
ORD08084,2025-07-30,CUST1916,Phone Case,Accessories,South,Hyderabad,1,600,0.0,0.0,600.0,417.45,182.55,Cash,30.42
ORD03603,2025-05-11,CUST2936,Sneakers,Clothing,South,Kochi,5,3000,10.0,1500.0,13500.0,7649.58,5850.42,UPI,43.34
ORD05334,2024-11-17,CUST1140,Desk,Furniture,West,Ahmedabad,3,12000,5.0,1800.0,34200.0,24139.03,10060.97,Net Banking,29.42
ORD02255,2024-11-19,CUST1328,Sneakers,Clothing,East,Bhubaneswar,1,3000,0.0,0.0,3000.0,1930.16,1069.84,Debit Card,35.66
ORD00374,2025-01-12,CUST2211,Headphones,Electronics,West,Goa,5,2500,5.0,625.0,11875.0,8542.7,3332.3,Debit Card,28.06
ORD09357,2024-07-13,CUST2906,T-Shirt,Clothing,South,Kochi,3,800,20.0,480.0,1920.0,1375.68,544.32,Cash,28.35
ORD01834,2024-12-15,CUST2019,Jacket,Clothing,North,Lucknow,5,3500,10.0,1750.0,15750.0,9949.35,5800.65,Debit Card,36.83
ORD08689,2024-02-19,CUST1681,T-Shirt,Clothing,North,Delhi,1,800,15.0,120.0,680.0,492.0,188.0,Unknown,27.65
ORD02520,2025-07-15,CUST2158,Backpack,Accessories,North,Lucknow,5,1800,0.0,0.0,9000.0,5171.66,3828.34,Debit Card,42.54
ORD03609,2025-01-28,CUST1504,Wallet,Accessories,North,Lucknow,4,1200,5.0,240.0,4560.0,2756.45,1803.55,UPI,39.55
ORD01594,2025-11-25,CUST2025,Smartphone,Electronics,South,Hyderabad,7,25000,10.0,17500.0,157500.0,120283.54,37216.46,Debit Card,23.63
ORD01703,2025-04-07,CUST1081,Phone Case,Accessories,North,Lucknow,5,600,5.0,150.0,2850.0,2255.84,594.16,Credit Card,20.85
ORD06563,2024-05-22,CUST2745,Tablet,Electronics,East,Patna,2,18000,15.0,5400.0,30600.0,17922.72,12677.28,Debit Card,41.43
ORD08447,2025-01-13,CUST2782,Air Fryer,Home Appliances,North,Chandigarh,7,7000,10.0,4900.0,44100.0,27101.31,16998.69,Net Banking,38.55
ORD02767,2025-11-21,CUST1719,T-Shirt,Clothing,North,Lucknow,1,800,10.0,80.0,720.0,436.86,283.14,Net Banking,39.32
ORD06735,2024-12-18,CUST2865,Sofa,Furniture,East,Guwahati,7,25000,15.0,26250.0,148750.0,87798.77,60951.23,Net Banking,40.98
ORD02123,2025-11-06,CUST2923,Laptop,Electronics,West,Ahmedabad,5,55000,15.0,41250.0,233750.0,180506.89,53243.11,UPI,22.78
ORD03474,2024-12-14,CUST1865,Sofa,Furniture,West,Pune,5,25000,5.0,6250.0,118750.0,77767.04,40982.96,UPI,34.51
ORD05970,2025-02-15,CUST1469,Sofa,Furniture,West,Pune,7,25000,0.0,0.0,175000.0,112068.56,62931.44,UPI,35.96
ORD01088,2025-12-03,CUST2198,Microwave,Home Appliances,North,Chandigarh,6,9000,15.0,8100.0,45900.0,27625.71,18274.29,Credit Card,39.81
ORD06903,2025-07-27,CUST1582,Vacuum Cleaner,Home Appliances,West,Pune,4,8500,0.0,0.0,34000.0,19817.48,14182.52,Cash,41.71
ORD07772,2025-08-17,CUST2341,Wallet,Accessories,East,Patna,1,1200,10.0,120.0,1080.0,712.54,367.46,UPI,34.02
ORD02949,2025-05-26,CUST2361,Bookshelf,Furniture,South,Kochi,2,7000,5.0,700.0,13300.0,8976.03,4323.97,Credit Card,32.51
ORD06391,2025-06-19,CUST1356,Laptop,Electronics,West,Pune,6,55000,10.0,33000.0,297000.0,179593.4,117406.6,Debit Card,39.53
ORD06111,2025-07-21,CUST2000,Tablet,Electronics,East,Guwahati,6,18000,0.0,0.0,108000.0,75302.03,32697.97,Net Banking,30.28
ORD01108,2024-12-27,CUST1588,Hoodie,Clothing,South,Bangalore,1,2200,10.0,220.0,1980.0,1193.45,786.55,Net Banking,39.72
ORD06278,2025-03-30,CUST1991,Mixer Grinder,Home Appliances,South,Chennai,7,4500,10.0,3150.0,28350.0,18352.25,9997.75,Credit Card,35.27
ORD03881,2025-10-20,CUST1358,Electric Kettle,Home Appliances,West,Mumbai,3,1800,15.0,810.0,4590.0,2650.65,1939.35,UPI,42.25
ORD05478,2025-02-06,CUST1087,Dining Table,Furniture,East,Kolkata,7,22000,5.0,7700.0,146300.0,87582.98,58717.02,Net Banking,40.13
ORD05428,2024-07-21,CUST2756,Wallet,Accessories,North,Delhi,3,1200,10.0,360.0,3240.0,2530.72,709.28,UPI,21.89
ORD09637,2025-10-04,CUST2026,Air Fryer,Home Appliances,North,Jaipur,3,7000,0.0,0.0,21000.0,12958.13,8041.87,Net Banking,38.29
ORD09601,2025-06-30,CUST2715,Mixer Grinder,Home Appliances,West,Ahmedabad,3,4500,0.0,0.0,13500.0,10164.08,3335.92,UPI,24.71
ORD00714,2025-07-30,CUST1899,Air Fryer,Home Appliances,North,Lucknow,4,7000,10.0,2800.0,25200.0,18243.51,6956.49,UPI,27.61
ORD05747,2025-07-24,CUST2174,Wallet,Accessories,North,Lucknow,7,1200,5.0,420.0,7980.0,4789.73,3190.27,Cash,39.98
ORD04719,2024-04-08,CUST1726,Backpack,Accessories,West,Mumbai,6,1800,0.0,0.0,10800.0,6415.27,4384.73,Net Banking,40.6
ORD03544,2025-10-19,CUST2854,Headphones,Electronics,West,Mumbai,1,2500,20.0,500.0,2000.0,1426.81,573.19,UPI,28.66
ORD08696,2025-09-29,CUST1284,Phone Case,Accessories,South,Kochi,1,600,5.0,30.0,570.0,414.16,155.84,UPI,27.34
ORD08132,2024-03-11,CUST1320,Electric Kettle,Home Appliances,South,Bangalore,7,1800,20.0,2520.0,10080.0,6599.26,3480.74,UPI,34.53
ORD08453,2024-05-31,CUST1581,Headphones,Electronics,North,Chandigarh,2,2500,5.0,250.0,4750.0,3780.73,969.27,UPI,20.41
ORD02827,2025-07-27,CUST2901,Bookshelf,Furniture,West,Goa,1,7000,5.0,350.0,6650.0,4503.42,2146.58,Cash,32.28
ORD03380,2025-09-21,CUST2160,Phone Case,Accessories,East,Patna,3,600,0.0,0.0,1800.0,1199.86,600.14,UPI,33.34
ORD05072,2024-01-27,CUST1524,Hoodie,Clothing,North,Lucknow,7,2200,5.0,770.0,14630.0,8871.54,5758.46,Debit Card,39.36
ORD04336,2025-11-14,CUST2943,Wallet,Accessories,East,Bhubaneswar,4,1200,10.0,480.0,4320.0,2626.6,1693.4,Cash,39.2
ORD05719,2024-12-21,CUST1218,Mixer Grinder,Home Appliances,North,Delhi,7,4500,10.0,3150.0,28350.0,17223.33,11126.67,Credit Card,39.25
ORD08851,2025-03-07,CUST1268,Smart Watch,Electronics,East,Kolkata,2,6000,0.0,0.0,12000.0,8109.6,3890.4,Credit Card,32.42
ORD01761,2025-06-10,CUST1503,Office Chair,Furniture,North,Jaipur,4,8500,10.0,3400.0,30600.0,23892.3,6707.7,Net Banking,21.92
ORD08318,2024-05-30,CUST1005,Smart Watch,Electronics,West,Goa,1,6000,0.0,0.0,6000.0,3895.23,2104.77,UPI,35.08
ORD02013,2025-02-16,CUST2957,Laptop,Electronics,West,Goa,4,55000,15.0,33000.0,187000.0,123101.03,63898.97,Cash,34.17
ORD07691,2025-01-06,CUST1813,Hoodie,Clothing,East,Guwahati,6,2200,20.0,2640.0,10560.0,6161.08,4398.92,UPI,41.66
ORD09259,2025-09-05,CUST2539,Tablet,Electronics,South,Hyderabad,7,18000,10.0,12600.0,113400.0,72081.14,41318.86,UPI,36.44
ORD04120,2024-03-09,CUST1753,Office Chair,Furniture,South,Hyderabad,6,8500,10.0,5100.0,45900.0,31095.05,14804.95,UPI,32.25
ORD07874,2025-10-20,CUST1467,Sofa,Furniture,North,Lucknow,7,25000,10.0,17500.0,157500.0,106675.56,50824.44,Debit Card,32.27
ORD02649,2024-07-21,CUST2772,Sofa,Furniture,North,Chandigarh,3,25000,0.0,0.0,75000.0,53898.64,21101.36,Debit Card,28.14
ORD05270,2025-11-08,CUST1773,Belt,Accessories,East,Guwahati,4,900,5.0,180.0,3420.0,2494.1,925.9,Debit Card,27.07
ORD05363,2024-12-15,CUST2670,Sunglasses,Accessories,East,Kolkata,7,1500,0.0,0.0,10500.0,7556.31,2943.69,Credit Card,28.04
ORD03132,2024-05-18,CUST1617,Phone Case,Accessories,East,Kolkata,1,600,0.0,0.0,600.0,427.57,172.43,UPI,28.74
ORD02454,2025-02-04,CUST1822,Backpack,Accessories,South,Hyderabad,2,1800,0.0,0.0,3600.0,2502.29,1097.71,Credit Card,30.49
ORD06740,2024-08-22,CUST2497,Jeans,Clothing,North,Jaipur,3,1800,0.0,0.0,5400.0,3361.43,2038.57,UPI,37.75
ORD07926,2024-10-09,CUST2087,Phone Case,Accessories,South,Bangalore,7,600,10.0,420.0,3780.0,2401.77,1378.23,Credit Card,36.46
ORD08012,2025-08-22,CUST1161,Phone Case,Accessories,West,Ahmedabad,1,600,20.0,120.0,480.0,373.73,106.27,UPI,22.14
ORD09237,2025-07-03,CUST1862,Electric Kettle,Home Appliances,North,Jaipur,2,1800,10.0,360.0,3240.0,2527.14,712.86,Net Banking,22.0
ORD09327,2024-05-25,CUST1669,Laptop,Electronics,South,Hyderabad,5,55000,0.0,0.0,275000.0,187614.01,87385.99,Debit Card,31.78
ORD07132,2024-10-18,CUST1217,Laptop,Electronics,South,Bangalore,2,55000,0.0,0.0,110000.0,64248.28,45751.72,Net Banking,41.59
ORD00336,2024-09-01,CUST1541,Bookshelf,Furniture,West,Pune,3,7000,0.0,0.0,21000.0,16275.44,4724.56,Debit Card,22.5
ORD01661,2025-12-05,CUST1398,Headphones,Electronics,West,Goa,7,2500,10.0,1750.0,15750.0,10744.2,5005.8,Debit Card,31.78
ORD09543,2025-01-04,CUST1775,Headphones,Electronics,South,Hyderabad,6,2500,20.0,3000.0,12000.0,8408.3,3591.7,Debit Card,29.93
ORD01079,2025-07-20,CUST1498,Electric Kettle,Home Appliances,South,Hyderabad,1,1800,10.0,180.0,1620.0,1153.45,466.55,Credit Card,28.8
ORD02471,2024-06-10,CUST1041,Office Chair,Furniture,North,Jaipur,7,8500,0.0,0.0,59500.0,46021.61,13478.39,Cash,22.65
ORD04925,2024-02-02,CUST1348,Office Chair,Furniture,South,Kochi,3,8500,5.0,1275.0,24225.0,14471.61,9753.39,Cash,40.26
ORD06138,2024-04-21,CUST2429,Office Chair,Furniture,North,Jaipur,4,8500,5.0,1700.0,32300.0,24105.32,8194.68,Debit Card,25.37
ORD00971,2024-11-16,CUST1730,Smartphone,Electronics,North,Jaipur,1,25000,15.0,3750.0,21250.0,12679.73,8570.27,Credit Card,40.33
ORD04413,2024-01-20,CUST2500,Wallet,Accessories,East,Kolkata,2,1200,5.0,120.0,2280.0,1785.64,494.36,Debit Card,21.68
ORD09070,2025-11-14,CUST1252,Sneakers,Clothing,East,Bhubaneswar,5,3000,5.0,750.0,14250.0,9375.78,4874.22,Credit Card,34.21
ORD03904,2025-06-13,CUST2626,Air Fryer,Home Appliances,East,Kolkata,6,7000,5.0,2100.0,39900.0,30621.86,9278.14,Debit Card,23.25
ORD07952,2025-03-16,CUST2081,Sneakers,Clothing,East,Patna,6,3000,10.0,1800.0,16200.0,9501.27,6698.73,Debit Card,41.35
ORD03354,2024-03-09,CUST1881,Smartphone,Electronics,East,Guwahati,7,25000,15.0,26250.0,148750.0,106556.66,42193.34,UPI,28.37
ORD03239,2025-03-26,CUST1777,Electric Kettle,Home Appliances,East,Bhubaneswar,2,1800,10.0,360.0,3240.0,1879.98,1360.02,Cash,41.98
ORD00107,2024-08-15,CUST2900,Jeans,Clothing,South,Chennai,6,1800,10.0,1080.0,9720.0,6311.41,3408.59,Cash,35.07
ORD05340,2024-07-24,CUST2359,Backpack,Accessories,North,Jaipur,7,1800,5.0,630.0,11970.0,7751.5,4218.5,Net Banking,35.24
ORD09626,2025-01-22,CUST2212,Vacuum Cleaner,Home Appliances,North,Delhi,7,8500,15.0,8925.0,50575.0,39271.7,11303.3,Debit Card,22.35
ORD01340,2025-06-05,CUST2998,Phone Case,Accessories,North,Delhi,4,600,5.0,120.0,2280.0,1779.42,500.58,Net Banking,21.96
ORD00451,2025-04-25,CUST1018,Air Fryer,Home Appliances,South,Bangalore,7,7000,10.0,4900.0,44100.0,31933.14,12166.86,UPI,27.59
ORD07738,2024-05-27,CUST2823,Jacket,Clothing,West,Ahmedabad,2,3500,20.0,1400.0,5600.0,3864.61,1735.39,UPI,30.99
ORD02169,2025-08-19,CUST2307,Jacket,Clothing,North,Lucknow,5,3500,5.0,875.0,16625.0,9145.04,7479.96,Cash,44.99
ORD09315,2024-06-22,CUST2647,Smart Watch,Electronics,West,Ahmedabad,1,6000,0.0,0.0,6000.0,4620.34,1379.66,Credit Card,22.99
ORD09400,2024-03-22,CUST1807,Sneakers,Clothing,East,Bhubaneswar,3,3000,5.0,450.0,8550.0,5807.16,2742.84,Debit Card,32.08
ORD05713,2025-03-01,CUST1843,Air Fryer,Home Appliances,North,Lucknow,4,7000,10.0,2800.0,25200.0,15517.75,9682.25,UPI,38.42
ORD07078,2025-12-20,CUST1208,Air Fryer,Home Appliances,West,Mumbai,6,7000,10.0,4200.0,37800.0,23331.79,14468.21,Net Banking,38.28
ORD07739,2025-02-13,CUST1697,Desk,Furniture,North,Chandigarh,1,12000,5.0,600.0,11400.0,8082.12,3317.88,Debit Card,29.1
ORD03486,2025-09-02,CUST2966,Sneakers,Clothing,South,Bangalore,3,3000,20.0,1800.0,7200.0,5162.66,2037.34,Net Banking,28.3
ORD05703,2024-10-05,CUST1143,Air Fryer,Home Appliances,East,Guwahati,6,7000,5.0,2100.0,39900.0,28712.09,11187.91,Cash,28.04
ORD03990,2025-08-31,CUST2851,Laptop,Electronics,North,Chandigarh,3,55000,10.0,16500.0,148500.0,109654.23,38845.77,Debit Card,26.16
ORD03376,2024-02-11,CUST1603,Air Fryer,Home Appliances,North,Delhi,3,7000,5.0,1050.0,19950.0,14549.84,5400.16,Net Banking,27.07
ORD00533,2025-01-18,CUST1555,Sofa,Furniture,South,Bangalore,6,25000,15.0,22500.0,127500.0,94782.61,32717.39,UPI,25.66
ORD08218,2024-03-07,CUST1032,Mixer Grinder,Home Appliances,East,Guwahati,5,4500,10.0,2250.0,20250.0,15696.72,4553.28,Cash,22.49
ORD04522,2025-06-17,CUST2880,Hoodie,Clothing,West,Pune,2,2200,15.0,660.0,3740.0,2163.42,1576.58,UPI,42.15
ORD09110,2024-10-04,CUST2497,Bookshelf,Furniture,North,Delhi,1,7000,0.0,700.0,6300.0,4912.42,1387.58,Credit Card,22.03
ORD03873,2025-08-11,CUST1885,Electric Kettle,Home Appliances,East,Kolkata,5,1800,15.0,1350.0,7650.0,4695.84,2954.16,Credit Card,38.62
ORD01747,2024-08-10,CUST1792,Sunglasses,Accessories,East,Patna,4,1500,0.0,0.0,6000.0,3726.48,2273.52,Net Banking,37.89
ORD05939,2025-01-20,CUST2472,Smartphone,Electronics,North,Lucknow,6,25000,0.0,0.0,150000.0,101170.27,48829.73,Debit Card,32.55
ORD09976,2024-12-30,CUST2124,Smartphone,Electronics,West,Goa,3,25000,5.0,3750.0,71250.0,50663.46,20586.54,Cash,28.89
ORD01442,2024-12-16,CUST2745,Headphones,Electronics,South,Kochi,3,2500,0.0,0.0,7500.0,5232.36,2267.64,Cash,30.24
ORD05899,2024-12-07,CUST1685,Electric Kettle,Home Appliances,South,Hyderabad,6,1800,5.0,540.0,10260.0,8098.81,2161.19,Credit Card,21.06
ORD01497,2025-10-06,CUST2930,Sneakers,Clothing,East,Bhubaneswar,3,3000,10.0,900.0,8100.0,5176.67,2923.33,Debit Card,36.09
ORD09304,2025-03-05,CUST1484,Wallet,Accessories,South,Kochi,1,1200,10.0,120.0,1080.0,721.38,358.62,Net Banking,33.21
ORD01786,2025-06-05,CUST2224,Mixer Grinder,Home Appliances,East,Guwahati,1,4500,20.0,900.0,3600.0,2429.84,1170.16,Debit Card,32.5
ORD01796,2025-11-05,CUST2737,Headphones,Electronics,West,Mumbai,1,2500,5.0,125.0,2375.0,1800.45,574.55,UPI,24.19
ORD08707,2024-06-17,CUST2618,Desk,Furniture,North,Chandigarh,3,12000,5.0,1800.0,34200.0,25120.06,9079.94,Debit Card,26.55
ORD00030,2025-05-18,CUST2919,Headphones,Electronics,South,Kochi,1,2500,5.0,125.0,2375.0,1696.71,678.29,UPI,28.56
ORD02068,2024-01-13,CUST1933,Sofa,Furniture,West,Pune,5,25000,15.0,18750.0,106250.0,78123.16,28126.84,Credit Card,26.47
ORD08629,2025-02-09,CUST1068,Jacket,Clothing,North,Lucknow,3,3500,0.0,0.0,10500.0,7961.36,2538.64,Credit Card,24.18
ORD06419,2025-04-21,CUST2142,Sneakers,Clothing,East,Patna,2,3000,10.0,600.0,5400.0,3425.06,1974.94,UPI,36.57
